== Train: 4notsym seed=12 ==
=== Loaded Tuples Information ===
Number of tuples: 24
Tuple size: 4
Number of stages: 2
Tuple 0: [0, 1, 3, 4]
game 239 finished with score 924
game 240 finished with score 996
game 241 finished with score 2004
game 242 finished with score 1132
game 243 finished with score 944
game 244 finished with score 604
game 245 finished with score 1216
game 246 finished with score 992
game 247 finished with score 1004
game 248 finished with score 940
game 249 finished with score 1260
game 250 finished with score 1332
game 251 finished with score 1232
game 252 finished with score 1304
game 253 finished with score 1196
game 254 finished with score 544
game 255 finished with score 464
game 256 finished with score 988
game 257 finished with score 1232
game 258 finished with score 988
game 259 finished with score 948
game 260 finished with score 608
game 261 finished with score 836
game 262 finished with score 1904
game 263 finished with score 628
game 264 finished with score 904
game 265 finished with score 1132
game 266 finished with score 1924
game 267 finished with score 504
game 268 finished with score 544
game 269 finished with score 492
game 270 finished with score 548
game 271 finished with score 1188
game 272 finished with score 548
game 273 finished with score 1036
game 274 finished with score 1244
game 275 finished with score 544
game 276 finished with score 980
game 277 finished with score 2136
game 278 finished with score 1000
game 279 finished with score 1500
game 280 finished with score 1228
game 281 finished with score 984
game 282 finished with score 1196
game 283 finished with score 620
game 284 finished with score 244
game 285 finished with score 624
game 286 finished with score 1432
game 287 finished with score 216
game 288 finished with score 1252
game 289 finished with score 1160
game 290 finished with score 1132
game 291 finished with score 1992
game 292 finished with score 544
game 293 finished with score 1044
game 294 finished with score 1140
game 295 finished with score 2200
game 296 finished with score 1624
game 297 finished with score 1252
game 298 finished with score 896
game 299 finished with score 1988
game 300 finished with score 1240
game 301 finished with score 1512
game 302 finished with score 832
game 303 finished with score 240
game 304 finished with score 2120
game 305 finished with score 1176
game 306 finished with score 2592
game 307 finished with score 964
game 308 finished with score 1152
game 309 finished with score 1884
game 310 finished with score 560
game 311 finished with score 1164
game 312 finished with score 484
game 313 finished with score 2072
game 314 finished with score 1156
game 315 finished with score 1240
game 316 finished with score 1808
game 317 finished with score 952
game 318 finished with score 608
game 319 finished with score 500
game 320 finished with score 2656
game 321 finished with score 2080
game 322 finished with score 2660
game 323 finished with score 1076
game 324 finished with score 1260
game 325 finished with score 1440
game 326 finished with score 440
game 327 finished with score 500
game 328 finished with score 1196
game 329 finished with score 1248
game 330 finished with score 1072
game 331 finished with score 1160
game 332 finished with score 504
game 333 finished with score 1272
game 334 finished with score 1180
game 335 finished with score 1240
game 336 finished with score 624
game 337 finished with score 492
game 338 finished with score 616
game 339 finished with score 752
game 340 finished with score 1048
game 341 finished with score 536
game 342 finished with score 1236
game 343 finished with score 624
game 344 finished with score 1008
game 345 finished with score 520
game 346 finished with score 672
game 347 finished with score 540
game 348 finished with score 616
game 349 finished with score 1184
game 350 finished with score 620
game 351 finished with score 956
game 352 finished with score 2076
game 353 finished with score 612
game 354 finished with score 972
game 355 finished with score 1536
game 356 finished with score 600
game 357 finished with score 988
game 358 finished with score 952
game 359 finished with score 208
game 360 finished with score 1264
game 361 finished with score 928
game 362 finished with score 1232
game 363 finished with score 1192
game 364 finished with score 1088
game 365 finished with score 848
game 366 finished with score 1896
game 367 finished with score 216
game 368 finished with score 2252
game 369 finished with score 1368
game 370 finished with score 2144
game 371 finished with score 1120
game 372 finished with score 636
game 373 finished with score 1076
game 374 finished with score 2192
game 375 finished with score 2092
game 376 finished with score 520
game 377 finished with score 760
game 378 finished with score 556
game 379 finished with score 1364
game 380 finished with score 2136
game 381 finished with score 1044
game 382 finished with score 2220
game 383 finished with score 908
game 384 finished with score 928
game 385 finished with score 2236
game 386 finished with score 1360
game 387 finished with score 508
game 388 finished with score 620
game 389 finished with score 1176
game 390 finished with score 1508
game 391 finished with score 1244
