== Train: 4notsym seed=10 ==
=== Loaded Tuples Information ===
Number of tuples: 24
Tuple size: 4
Number of stages: 2
Tuple 0: [0, 1, 3, 4]
game 242 finished with score 1132
game 243 finished with score 980
game 244 finished with score 2676
game 245 finished with score 1128
game 246 finished with score 2316
game 247 finished with score 1276
game 248 finished with score 504
game 249 finished with score 1240
game 250 finished with score 992
game 251 finished with score 884
game 252 finished with score 2276
game 253 finished with score 632
game 254 finished with score 2212
game 255 finished with score 1232
game 256 finished with score 1292
game 257 finished with score 1196
game 258 finished with score 1252
game 259 finished with score 2672
game 260 finished with score 2120
game 261 finished with score 1060
game 262 finished with score 1088
game 263 finished with score 2236
game 264 finished with score 2192
game 265 finished with score 1260
game 266 finished with score 544
game 267 finished with score 1264
game 268 finished with score 308
game 269 finished with score 1200
game 270 finished with score 908
game 271 finished with score 1236
game 272 finished with score 532
game 273 finished with score 552
game 274 finished with score 1208
game 275 finished with score 1208
game 276 finished with score 2200
game 277 finished with score 1144
game 278 finished with score 1256
game 279 finished with score 504
game 280 finished with score 1280
game 281 finished with score 2240
game 282 finished with score 1240
game 283 finished with score 500
game 284 finished with score 956
game 285 finished with score 1244
game 286 finished with score 1252
game 287 finished with score 1264
game 288 finished with score 516
game 289 finished with score 636
game 290 finished with score 1064
game 291 finished with score 1236
game 292 finished with score 400
game 293 finished with score 2188
game 294 finished with score 1216
game 295 finished with score 2732
game 296 finished with score 1236
game 297 finished with score 1240
game 298 finished with score 944
game 299 finished with score 2352
game 300 finished with score 3004
game 301 finished with score 1080
game 302 finished with score 2664
game 303 finished with score 944
game 304 finished with score 1248
game 305 finished with score 1244
game 306 finished with score 1168
game 307 finished with score 1232
game 308 finished with score 508
game 309 finished with score 2144
game 310 finished with score 1264
game 311 finished with score 2288
game 312 finished with score 1768
game 313 finished with score 496
game 314 finished with score 2244
game 315 finished with score 1252
game 316 finished with score 1220
game 317 finished with score 2264
game 318 finished with score 2708
game 319 finished with score 544
game 320 finished with score 1204
game 321 finished with score 1228
game 322 finished with score 2060
game 323 finished with score 1176
game 324 finished with score 1992
game 325 finished with score 1892
game 326 finished with score 1240
game 327 finished with score 524
game 328 finished with score 1256
game 329 finished with score 1224
game 330 finished with score 1252
game 331 finished with score 2264
game 332 finished with score 1188
game 333 finished with score 2276
game 334 finished with score 548
game 335 finished with score 1228
game 336 finished with score 2256
game 337 finished with score 2548
game 338 finished with score 2260
game 339 finished with score 1236
game 340 finished with score 488
game 341 finished with score 2684
game 342 finished with score 244
game 343 finished with score 2556
game 344 finished with score 2228
game 345 finished with score 1240
game 346 finished with score 900
game 347 finished with score 1144
game 348 finished with score 2124
game 349 finished with score 1244
game 350 finished with score 1304
game 351 finished with score 1260
game 352 finished with score 1172
game 353 finished with score 1120
game 354 finished with score 1128
game 355 finished with score 508
game 356 finished with score 576
game 357 finished with score 592
game 358 finished with score 2072
game 359 finished with score 2384
game 360 finished with score 1220
game 361 finished with score 2692
game 362 finished with score 1180
game 363 finished with score 332
game 364 finished with score 1240
game 365 finished with score 2240
game 366 finished with score 1808
game 367 finished with score 2652
game 368 finished with score 1256
game 369 finished with score 536
game 370 finished with score 1112
game 371 finished with score 1260
game 372 finished with score 1180
game 373 finished with score 1964
game 374 finished with score 1236
game 375 finished with score 1252
game 376 finished with score 2696
game 377 finished with score 1176
game 378 finished with score 444
game 379 finished with score 1244
game 380 finished with score 2920
game 381 finished with score 1252
game 382 finished with score 1248
game 383 finished with score 1180
game 384 finished with score 2820
game 385 finished with score 944
game 386 finished with score 1256
game 387 finished with score 1244
game 388 finished with score 2312
game 389 finished with score 2104
game 390 finished with score 1820
game 391 finished with score 1252
game 392 finished with score 416
game 393 finished with score 1256
game 394 finished with score 1280
game 395 finished with score 1056
game 396 finished with score 944
game 397 finished with score 1264
game 398 finished with score 2076
game 399 finished with score 2192
game 400 finished with score 1228
game 401 finished with score 2684
game 402 finished with score 2704
game 403 finished with score 3000
game 404 finished with score 2788
game 405 finished with score 1272
game 406 finished with score 848
game 407 finished with score 2244
game 408 finished with score 1204
game 409 finished with score 1260
game 410 finished with score 584
game 411 finished with score 1228
game 412 finished with score 1952
game 413 finished with score 476
game 414 finished with score 964
game 415 finished with score 2088
game 416 finished with score 1244
game 417 finished with score 1252
game 418 finished with score 2832
game 419 finished with score 1272
game 420 finished with score 1224
game 421 finished with score 1160
game 422 finished with score 2204
game 423 finished with score 1952
game 424 finished with score 2976
game 425 finished with score 1244
game 426 finished with score 1100
game 427 finished with score 908
game 428 finished with score 2904
game 429 finished with score 1208
game 430 finished with score 380
game 431 finished with score 2192
game 432 finished with score 948
game 433 finished with score 2088
game 434 finished with score 1100
game 435 finished with score 2892
game 436 finished with score 1284
game 437 finished with score 1348
game 438 finished with score 2964
game 439 finished with score 1064
game 440 finished with score 2976
game 441 finished with score 2896
game 442 finished with score 1080
game 443 finished with score 1268
game 444 finished with score 840
game 445 finished with score 2600
game 446 finished with score 2728
game 447 finished with score 1252
game 448 finished with score 2688
game 449 finished with score 1252
game 450 finished with score 1128
game 451 finished with score 964
game 452 finished with score 448
game 453 finished with score 908
game 454 finished with score 1168
game 455 finished with score 1224
game 456 finished with score 924
game 457 finished with score 2940
game 458 finished with score 2612
game 459 finished with score 2852
game 460 finished with score 944
game 461 finished with score 1068
game 462 finished with score 2932
game 463 finished with score 2140
game 464 finished with score 1980
game 465 finished with score 500
game 466 finished with score 2244
game 467 finished with score 1256
game 468 finished with score 2284
game 469 finished with score 2292
game 470 finished with score 92
game 471 finished with score 1104
game 472 finished with score 828
game 473 finished with score 2224
game 474 finished with score 2592
game 475 finished with score 2932
game 476 finished with score 1192
game 477 finished with score 1292
game 478 finished with score 2220
game 479 finished with score 2236
game 480 finished with score 544
game 481 finished with score 1240
game 482 finished with score 2856
game 483 finished with score 440
game 484 finished with score 2104
game 485 finished with score 2128
game 486 finished with score 1168
game 487 finished with score 1264
game 488 finished with score 2652
game 489 finished with score 2952
game 490 finished with score 1944
game 491 finished with score 516
game 492 finished with score 960
game 493 finished with score 2620
game 494 finished with score 1216
game 495 finished with score 944
game 496 finished with score 1280
game 497 finished with score 2204
game 498 finished with score 2164
game 499 finished with score 936
game 500 finished with score 1216
game 501 finished with score 2284
game 502 finished with score 1296
game 503 finished with score 464
game 504 finished with score 2976
game 505 finished with score 2268
game 506 finished with score 2272
game 507 finished with score 308
game 508 finished with score 896
game 509 finished with score 2572
game 510 finished with score 2216
game 511 finished with score 2932
game 512 finished with score 1072
game 513 finished with score 1316
game 514 finished with score 1256
game 515 finished with score 2168
game 516 finished with score 508
game 517 finished with score 1280
game 518 finished with score 504
game 519 finished with score 2868
game 520 finished with score 1240
game 521 finished with score 2940
game 522 finished with score 2232
game 523 finished with score 576
game 524 finished with score 1240
game 525 finished with score 1104
game 526 finished with score 1224
game 527 finished with score 1076
game 528 finished with score 300
game 529 finished with score 1148
game 530 finished with score 2264
game 531 finished with score 1248
game 532 finished with score 2864
game 533 finished with score 1232
game 534 finished with score 972
game 535 finished with score 1940
game 536 finished with score 500
game 537 finished with score 516
game 538 finished with score 2764
game 539 finished with score 516
game 540 finished with score 1056
game 541 finished with score 1076
game 542 finished with score 1248
game 543 finished with score 2976
game 544 finished with score 2960
game 545 finished with score 944
game 546 finished with score 2728
game 547 finished with score 1260
game 548 finished with score 2980
game 549 finished with score 988
game 550 finished with score 2204
game 551 finished with score 1160
game 552 finished with score 508
game 553 finished with score 2228
game 554 finished with score 1272
game 555 finished with score 496
game 556 finished with score 2124
game 557 finished with score 1224
game 558 finished with score 1048
game 559 finished with score 1252
game 560 finished with score 816
game 561 finished with score 2264
game 562 finished with score 144
game 563 finished with score 1960
game 564 finished with score 1100
game 565 finished with score 2968
game 566 finished with score 1020
game 567 finished with score 1128
game 568 finished with score 460
game 569 finished with score 524
game 570 finished with score 1300
game 571 finished with score 2208
game 572 finished with score 960
game 573 finished with score 2164
game 574 finished with score 2240
game 575 finished with score 1184
game 576 finished with score 1208
game 577 finished with score 1236
game 578 finished with score 2704
game 579 finished with score 1244
game 580 finished with score 1064
game 581 finished with score 1164
game 582 finished with score 2664
game 583 finished with score 1216
game 584 finished with score 2284
game 585 finished with score 1180
game 586 finished with score 1228
game 587 finished with score 2808
game 588 finished with score 1256
game 589 finished with score 1132
game 590 finished with score 1164
game 591 finished with score 2940
game 592 finished with score 968
game 593 finished with score 1228
game 594 finished with score 2968
game 595 finished with score 2252
game 596 finished with score 1228
game 597 finished with score 1204
game 598 finished with score 944
game 599 finished with score 1204
game 600 finished with score 936
game 601 finished with score 1252
game 602 finished with score 604
game 603 finished with score 1068
game 604 finished with score 2944
game 605 finished with score 2660
game 606 finished with score 1808
game 607 finished with score 1956
game 608 finished with score 1004
game 609 finished with score 2264
game 610 finished with score 1256
game 611 finished with score 2816
game 612 finished with score 836
game 613 finished with score 1260
game 614 finished with score 2876
game 615 finished with score 2056
game 616 finished with score 1920
game 617 finished with score 1964
game 618 finished with score 528
game 619 finished with score 1936
game 620 finished with score 1196
game 621 finished with score 588
game 622 finished with score 2020
game 623 finished with score 1184
game 624 finished with score 1248
game 625 finished with score 1000
game 626 finished with score 2664
game 627 finished with score 2656
game 628 finished with score 2256
game 629 finished with score 2268
game 630 finished with score 1008
game 631 finished with score 2612
game 632 finished with score 500
game 633 finished with score 2248
game 634 finished with score 1236
game 635 finished with score 512
game 636 finished with score 2988
game 637 finished with score 1296
game 638 finished with score 948
game 639 finished with score 1260
game 640 finished with score 2880
game 641 finished with score 1244
game 642 finished with score 3000
game 643 finished with score 1976
game 644 finished with score 2940
game 645 finished with score 2572
game 646 finished with score 1224
game 647 finished with score 3204
game 648 finished with score 1240
game 649 finished with score 188
game 650 finished with score 1048
game 651 finished with score 1160
game 652 finished with score 1240
game 653 finished with score 1008
game 654 finished with score 2584
game 655 finished with score 1196
game 656 finished with score 2216
game 657 finished with score 1352
game 658 finished with score 2228
game 659 finished with score 2140
game 660 finished with score 2840
game 661 finished with score 1948
game 662 finished with score 1288
game 663 finished with score 1088
game 664 finished with score 2080
game 665 finished with score 2644
game 666 finished with score 772
game 667 finished with score 2556
game 668 finished with score 1240
game 669 finished with score 2068
game 670 finished with score 2080
game 671 finished with score 1152
game 672 finished with score 2888
game 673 finished with score 2256
game 674 finished with score 1204
game 675 finished with score 2932
game 676 finished with score 1232
game 677 finished with score 1048
game 678 finished with score 2652
game 679 finished with score 2672
game 680 finished with score 2660
game 681 finished with score 2996
game 682 finished with score 1144
game 683 finished with score 916
game 684 finished with score 1296
game 685 finished with score 1208
game 686 finished with score 1440
game 687 finished with score 2684
game 688 finished with score 2916
game 689 finished with score 2064
game 690 finished with score 2200
game 691 finished with score 2984
game 692 finished with score 2100
game 693 finished with score 1244
game 694 finished with score 1216
game 695 finished with score 1240
game 696 finished with score 2128
game 697 finished with score 2340
game 698 finished with score 1264
game 699 finished with score 524
game 700 finished with score 1212
game 701 finished with score 1920
game 702 finished with score 1872
game 703 finished with score 2824
game 704 finished with score 544
game 705 finished with score 2136
game 706 finished with score 1204
game 707 finished with score 1060
game 708 finished with score 2856
game 709 finished with score 1276
game 710 finished with score 1188
game 711 finished with score 1028
game 712 finished with score 2588
game 713 finished with score 2928
game 714 finished with score 1224
game 715 finished with score 2876
game 716 finished with score 940
game 717 finished with score 2968
game 718 finished with score 1176
game 719 finished with score 2216
game 720 finished with score 1028
game 721 finished with score 548
game 722 finished with score 680
game 723 finished with score 2924
game 724 finished with score 940
game 725 finished with score 2052
game 726 finished with score 508
game 727 finished with score 1932
game 728 finished with score 2088
game 729 finished with score 2728
game 730 finished with score 2904
game 731 finished with score 1268
game 732 finished with score 2632
game 733 finished with score 396
game 734 finished with score 2196
game 735 finished with score 496
game 736 finished with score 2832
game 737 finished with score 1052
game 738 finished with score 1240
game 739 finished with score 2968
game 740 finished with score 1244
game 741 finished with score 2956
game 742 finished with score 1064
game 743 finished with score 1128
game 744 finished with score 2932
game 745 finished with score 596
game 746 finished with score 1228
game 747 finished with score 2932
game 748 finished with score 2164
game 749 finished with score 2856
game 750 finished with score 2628
game 751 finished with score 2880
game 752 finished with score 940
game 753 finished with score 2968
game 754 finished with score 2792
game 755 finished with score 3004
game 756 finished with score 2864
game 757 finished with score 1248
game 758 finished with score 2676
game 759 finished with score 2896
game 760 finished with score 2992
game 761 finished with score 936
game 762 finished with score 2656
game 763 finished with score 1284
game 764 finished with score 960
game 765 finished with score 2064
game 766 finished with score 2940
game 767 finished with score 2984
game 768 finished with score 2668
game 769 finished with score 2896
game 770 finished with score 2936
game 771 finished with score 1240
game 772 finished with score 1948
game 773 finished with score 2856
game 774 finished with score 2924
game 775 finished with score 2992
game 776 finished with score 1240
game 777 finished with score 1240
game 778 finished with score 2264
game 779 finished with score 2204
game 780 finished with score 1152
game 781 finished with score 1056
game 782 finished with score 2972
game 783 finished with score 1228
game 784 finished with score 2968
game 785 finished with score 1200
game 786 finished with score 2060
game 787 finished with score 2244
game 788 finished with score 2232
game 789 finished with score 1116
game 790 finished with score 2664
game 791 finished with score 1248
game 792 finished with score 2668
game 793 finished with score 2916
game 794 finished with score 2688
game 795 finished with score 496
game 796 finished with score 1260
game 797 finished with score 2228
game 798 finished with score 2688
game 799 finished with score 2668
game 800 finished with score 2888
game 801 finished with score 208
game 802 finished with score 2240
game 803 finished with score 1260
game 804 finished with score 1236
game 805 finished with score 2972
game 806 finished with score 1196
game 807 finished with score 2048
game 808 finished with score 972
game 809 finished with score 2888
game 810 finished with score 976
game 811 finished with score 2864
game 812 finished with score 1236
game 813 finished with score 1240
game 814 finished with score 1284
game 815 finished with score 508
game 816 finished with score 2996
game 817 finished with score 2236
game 818 finished with score 2864
game 819 finished with score 2676
game 820 finished with score 1232
game 821 finished with score 2712
game 822 finished with score 2972
game 823 finished with score 2256
game 824 finished with score 1936
game 825 finished with score 2828
game 826 finished with score 1272
game 827 finished with score 1072
game 828 finished with score 2952
game 829 finished with score 1172
game 830 finished with score 2680
game 831 finished with score 1248
game 832 finished with score 2656
game 833 finished with score 924
game 834 finished with score 1280
game 835 finished with score 508
game 836 finished with score 2572
game 837 finished with score 2860
game 838 finished with score 2244
game 839 finished with score 2808
game 840 finished with score 2912
game 841 finished with score 2676
game 842 finished with score 2880
game 843 finished with score 1040
game 844 finished with score 1240
game 845 finished with score 1168
game 846 finished with score 2820
game 847 finished with score 2976
game 848 finished with score 1016
game 849 finished with score 2820
game 850 finished with score 204
game 851 finished with score 2144
game 852 finished with score 1068
game 853 finished with score 1012
game 854 finished with score 2252
game 855 finished with score 3012
game 856 finished with score 1060
game 857 finished with score 1036
game 858 finished with score 1016
game 859 finished with score 1252
game 860 finished with score 1988
game 861 finished with score 2952
game 862 finished with score 912
game 863 finished with score 2752
game 864 finished with score 2948
game 865 finished with score 1060
game 866 finished with score 1124
game 867 finished with score 2056
game 868 finished with score 1200
game 869 finished with score 2868
game 870 finished with score 2620
game 871 finished with score 1236
game 872 finished with score 1252
game 873 finished with score 1256
game 874 finished with score 1096
game 875 finished with score 616
game 876 finished with score 2952
game 877 finished with score 980
game 878 finished with score 2652
game 879 finished with score 1076
game 880 finished with score 1244
game 881 finished with score 2248
game 882 finished with score 2860
game 883 finished with score 504
game 884 finished with score 2928
game 885 finished with score 2552
game 886 finished with score 516
game 887 finished with score 2740
game 888 finished with score 1376
game 889 finished with score 1204
game 890 finished with score 2056
game 891 finished with score 2620
game 892 finished with score 2264
game 893 finished with score 1208
game 894 finished with score 2256
game 895 finished with score 2032
game 896 finished with score 2884
game 897 finished with score 2960
game 898 finished with score 2188
game 899 finished with score 2056
game 900 finished with score 2624
game 901 finished with score 1032
game 902 finished with score 488
game 903 finished with score 1360
game 904 finished with score 2956
game 905 finished with score 916
game 906 finished with score 2032
game 907 finished with score 2688
game 908 finished with score 464
game 909 finished with score 2044
game 910 finished with score 1076
game 911 finished with score 2564
game 912 finished with score 1236
game 913 finished with score 476
game 914 finished with score 2916
game 915 finished with score 2684
game 916 finished with score 1208
game 917 finished with score 2960
game 918 finished with score 2696
game 919 finished with score 2528
game 920 finished with score 772
game 921 finished with score 2676
game 922 finished with score 2960
game 923 finished with score 2936
game 924 finished with score 1232
game 925 finished with score 1248
game 926 finished with score 2856
game 927 finished with score 1084
game 928 finished with score 2064
game 929 finished with score 2692
game 930 finished with score 1244
game 931 finished with score 2856
game 932 finished with score 2236
game 933 finished with score 1256
game 934 finished with score 1164
game 935 finished with score 2896
game 936 finished with score 2724
game 937 finished with score 2828
game 938 finished with score 540
game 939 finished with score 1228
game 940 finished with score 2876
game 941 finished with score 1224
game 942 finished with score 2832
game 943 finished with score 2940
game 944 finished with score 484
game 945 finished with score 1196
game 946 finished with score 1244
game 947 finished with score 1076
game 948 finished with score 2816
game 949 finished with score 2888
game 950 finished with score 2660
game 951 finished with score 2968
game 952 finished with score 1100
game 953 finished with score 2256
game 954 finished with score 2840
game 955 finished with score 208
game 956 finished with score 2216
game 957 finished with score 2520
game 958 finished with score 1840
game 959 finished with score 2884
game 960 finished with score 2648
game 961 finished with score 944
game 962 finished with score 964
game 963 finished with score 1252
game 964 finished with score 2300
game 965 finished with score 2184
game 966 finished with score 1028
game 967 finished with score 1284
game 968 finished with score 2860
game 969 finished with score 2872
game 970 finished with score 2164
game 971 finished with score 2596
game 972 finished with score 540
game 973 finished with score 380
game 974 finished with score 2276
game 975 finished with score 2832
game 976 finished with score 2240
game 977 finished with score 304
game 978 finished with score 2864
game 979 finished with score 2860
game 980 finished with score 1248
game 981 finished with score 2800
game 982 finished with score 1224
game 983 finished with score 540
game 984 finished with score 1280
game 985 finished with score 2976
game 986 finished with score 2952
game 987 finished with score 1876
game 988 finished with score 2868
game 989 finished with score 948
game 990 finished with score 2688
game 991 finished with score 2068
game 992 finished with score 1036
game 993 finished with score 2592
game 994 finished with score 2824
game 995 finished with score 2296
game 996 finished with score 2248
game 997 finished with score 2884
game 998 finished with score 2852
game 999 finished with score 1296
game 1000 finished with score 1292
game 1001 finished with score 2052
game 1002 finished with score 1236
game 1003 finished with score 2836
game 1004 finished with score 1196
game 1005 finished with score 2616
game 1006 finished with score 2832
game 1007 finished with score 2884
game 1008 finished with score 2604
game 1009 finished with score 2680
game 1010 finished with score 1176
game 1011 finished with score 2048
game 1012 finished with score 2068
game 1013 finished with score 1052
game 1014 finished with score 2008
game 1015 finished with score 1008
game 1016 finished with score 1188
game 1017 finished with score 2220
game 1018 finished with score 1140
game 1019 finished with score 1236
game 1020 finished with score 2128
game 1021 finished with score 2688
game 1022 finished with score 2812
game 1023 finished with score 1236
game 1024 finished with score 1936
game 1025 finished with score 2864
game 1026 finished with score 2220
game 1027 finished with score 1248
game 1028 finished with score 2260
game 1029 finished with score 2900
game 1030 finished with score 2244
game 1031 finished with score 2132
game 1032 finished with score 2936
game 1033 finished with score 2644
game 1034 finished with score 508
game 1035 finished with score 2680
game 1036 finished with score 2232
game 1037 finished with score 2228
game 1038 finished with score 920
game 1039 finished with score 2144
game 1040 finished with score 2260
game 1041 finished with score 2248
game 1042 finished with score 2248
game 1043 finished with score 2864
game 1044 finished with score 2896
game 1045 finished with score 2256
game 1046 finished with score 2864
game 1047 finished with score 1292
game 1048 finished with score 1268
game 1049 finished with score 976
game 1050 finished with score 2252
game 1051 finished with score 2500
game 1052 finished with score 2552
game 1053 finished with score 1048
game 1054 finished with score 240
game 1055 finished with score 2628
game 1056 finished with score 2244
game 1057 finished with score 1260
game 1058 finished with score 936
game 1059 finished with score 2156
game 1060 finished with score 2028
game 1061 finished with score 1040
game 1062 finished with score 2892
game 1063 finished with score 2836
game 1064 finished with score 2684
game 1065 finished with score 2672
game 1066 finished with score 2876
game 1067 finished with score 1016
game 1068 finished with score 2940
game 1069 finished with score 2100
game 1070 finished with score 1236
game 1071 finished with score 2916
game 1072 finished with score 2904
game 1073 finished with score 1236
game 1074 finished with score 2868
game 1075 finished with score 2880
game 1076 finished with score 1216
game 1077 finished with score 2868
game 1078 finished with score 2684
game 1079 finished with score 1944
game 1080 finished with score 504
game 1081 finished with score 1152
game 1082 finished with score 2188
game 1083 finished with score 508
game 1084 finished with score 2684
game 1085 finished with score 1188
game 1086 finished with score 1864
game 1087 finished with score 2244
game 1088 finished with score 2912
game 1089 finished with score 1976
game 1090 finished with score 2248
game 1091 finished with score 1964
game 1092 finished with score 2680
game 1093 finished with score 2368
game 1094 finished with score 2816
game 1095 finished with score 2256
game 1096 finished with score 2724
game 1097 finished with score 2672
game 1098 finished with score 2872
game 1099 finished with score 2164
game 1100 finished with score 1244
game 1101 finished with score 2680
game 1102 finished with score 1924
game 1103 finished with score 1176
game 1104 finished with score 2220
game 1105 finished with score 2692
game 1106 finished with score 2812
game 1107 finished with score 944
game 1108 finished with score 2964
game 1109 finished with score 2684
game 1110 finished with score 1872
game 1111 finished with score 2920
game 1112 finished with score 2852
game 1113 finished with score 1104
game 1114 finished with score 2924
game 1115 finished with score 2900
game 1116 finished with score 2984
game 1117 finished with score 2836
game 1118 finished with score 1216
game 1119 finished with score 2172
game 1120 finished with score 2852
game 1121 finished with score 2388
game 1122 finished with score 2240
game 1123 finished with score 2708
game 1124 finished with score 2820
game 1125 finished with score 2284
game 1126 finished with score 1244
